	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
ANXA3	27032.0694661356	915.380314352779	288.186099092057	80.4502694185274	55.1365479446075	24.763223150633	21.9798014122631	26.4499837143159	91.7911235980267	43.9494321893499	36.0285722090314
MUC1	26411.9490358537	870.839532362157	404.291407517581	120.085154886454	129.305026947801	103.322308441347	71.4860493037785	42.889439266498	80.1804604381966	28.6415523356821	38.6311743206022
PDLIM1	53785.8286558051	43579.4149541757	1039.02149020707	124.923367964229	331.568154824924	1265.65304443674	72.4544614186557	71.8923688675594	782.154281002842	151.062606113546	111.028040943796
RND3	37313.2346187016	9378.18460407329	998.767229714806	22.6505656189325	53.6146566279583	74.7318722317946	15.8924310819265	16.5426082192231	8.75423640406912	11.6890892100477	15.0013291541687
MPST	42164.718338868	5873.4158806958	2704.75465893802	348.363901571692	455.988674099393	175.758270217141	266.542415227571	200.82017718651	1403.85438782147	428.552777210146	194.564319059935
EDN1	25355.1791611563	4027.02451988768	301.694971180689	332.22246210608	90.23280759918	17.7733932002266	31.7243398920813	23.1862965882132	59.3695503892163	35.6581157304294	21.8125723486427
SCD	29248.4400728089	1587.34649142519	5074.63501314153	178.8273824368	176.831208735009	46.5096445139931	70.4993584174278	34.5915196621033	257.733376042304	11.0616990988228	64.6730445850847
CDH1	35192.4813444123	519.310998471218	262.487539865912	62.1403798095714	111.789283744076	15.6532074454965	21.3355104039157	33.9654904558903	69.0067931669666	38.1345929744255	30.5963006162487
PKP3	29270.0108023755	367.280080607636	352.094427961369	139.754490843488	86.567153714234	25.2400961540877	36.6484003520087	35.7780708001532	144.131051628914	46.5784289693695	51.882248237301
TNFRSF12A	33956.9846048265	17636.6037622889	1468.42782776433	185.304221553956	262.141990040659	119.039135630788	102.448008700555	138.407022394504	625.155071939647	126.899525892656	79.8304138224339
PRSS8	29824.0840923888	573.744363005846	297.101018838491	101.314963221632	18.9673704615577	39.26674543762	32.8450623923042	50.7548333691656	79.7526064884864	31.6744641229417	30.1181279875256
ITGB4	21269.0388205142	2377.26887310526	320.365288283312	81.8916493365077	84.7492666175305	8.6384760817105	22.0410636589755	27.7073113545794	242.992147774545	29.4109356079158	14.0427292471919
SOX9	35305.6358694749	580.163995515543	252.998751866225	96.132851472944	77.6022191760211	13.4426444757356	45.2792158629325	68.718979883688	73.5864879465339	24.4530971310354	38.479287872461
JUP	30190.2947787937	3095.35701734439	242.036992851839	89.6089113774331	155.65207083033	61.6708077047366	31.7718472519838	43.3189719203306	146.490506821807	11.43439924198	58.9609273297231
CDX1	25931.3219226008	319.900047055691	159.675231120153	103.709205941435	57.6860553051143	4.87711730244063	64.9900497163117	54.493113854744	181.706229748075	34.4626119405392	24.3327504034683
KRT20	43326.6883621256	389.465041671049	213.164714311755	126.715976050281	81.7765703028459	69.4847664198486	13.1810485646609	27.0554281796215	96.0643205470259	29.6664054540484	28.8962161712453
SERINC2	32824.647002656	1398.46560041402	954.658713538478	176.132574161908	41.1136314979642	61.1944952477161	26.7106308354286	45.8182164489718	227.172141314067	15.3150323980661	14.0990390892874
AHCY	34913.0406952921	2804.70631916093	2354.17401856865	382.089872948533	330.200226263876	445.848852435539	149.432720467593	213.372290056675	610.911086521753	106.953421502853	90.4982491894169
WFDC2	21281.3293364624	589.80465189912	69.4464019026123	28.5114431552239	49.2750906560708	6.25530790524135	27.9678005732156	11.6498103334925	17.2333056018932	1.85393480775274	23.7902074961792
VIL1	28656.7650353473	233.190376556447	178.581642590067	54.5594221107766	119.215937843628	37.961730007408	25.1371344449033	30.4923810847015	103.635545171085	28.5104493820595	16.9685543670929
TMC5	24994.186142487	159.20235241518	66.1531849834004	22.8868477114011	66.6187302436759	2.68118370499586	11.8499684968731	23.0818389895771	82.6159691967245	39.1269288429665	13.8537152793744
TSPAN3	32678.5331052624	5976.81624578345	2452.05009616683	339.222334909483	341.375359818335	464.856890686179	116.481577719876	125.443907709477	286.190494959803	149.097809973425	53.9280268481582
LGALS3BP	49576.4521986759	25671.2898847201	6061.31527935512	520.806275248627	287.430653700597	50.7992445090171	253.380717258452	243.21609949058	435.5242027429	85.7943657598327	161.670224363262
GGH	39913.0571817473	1990.47835390535	1578.04028061247	211.30307347329	375.777437770256	135.52148139683	37.1208336442087	48.8964426011582	1682.26302482589	81.0491693651695	72.3090887208068
LAD1	24177.4348444615	418.422951751635	206.571123440049	77.5014137328924	70.1103661429057	101.316452121242	16.3480332234261	40.164442548085	75.2951938137072	28.6459451988873	9.73757206971113
DSP	26980.1266263601	756.010149040458	124.578899432913	67.0237089547094	87.9088581857434	84.2421425359675	99.4375203989009	15.8790209662396	235.94325003994	34.4053076512689	25.7594904046033
SLC2A1	23135.4384933086	1387.6415030206	1095.61453072473	206.212236586411	304.912901877198	161.728052284043	71.8444972015665	113.739402448397	497.342197686102	124.49707179229	140.327456342177
KRTCAP3	22567.2238082194	106.050679731185	157.734654004515	96.3150471871401	105.774753578015	20.1505265901836	96.9540623791912	45.690739050446	72.5566114299552	37.9245962231937	16.2859733620875
STARD10	29281.4820827409	2139.37397902532	508.813191410316	147.721883872972	218.978198306032	337.867624598424	137.175145353729	139.013025130771	159.623233607727	154.979728068149	68.118473492237
FAM84A	30473.0272302644	1016.96297540843	188.83529867402	23.7882999168075	51.9802089453901	6.13578238297703	32.9960766118123	51.3269886383763	45.9441663830413	11.9648497153351	36.3952323882581
TINAGL1	23744.4595473752	11423.6644032023	199.703138673584	108.00517808911	292.870213680392	57.3982694124086	31.2580765203466	23.2431394659844	179.163622916408	34.112859141124	24.1543729422847
LAMB3	26372.4831842279	803.267617266393	483.389133359584	279.296231343719	140.488277224835	14.3545645179067	22.6307804895482	12.6261610097546	30.7517096592565	14.8397429328221	17.5479483021525
TMEM45B	22453.2390235621	219.130379195276	263.464656685979	65.3063187757108	62.2339409374393	6.97560572465127	10.8941689376413	47.0784102237168	59.5115114286137	15.5847184667496	23.0069234759208
SH3YL1	25600.6516514747	1755.60824935105	588.965964328955	79.4248278322653	220.499392538344	116.948669276544	215.571539381426	271.756093433375	105.004841929028	69.8182127780081	114.705835146462
SDC4	37199.1513667134	2200.96082710327	2325.44273735245	1047.77922894343	247.733070568025	58.9477937254298	373.306777944338	215.618668134176	859.901554319034	111.286884695069	136.894523872456
TRIM31	18233.7284065131	544.55128789914	167.411815156557	48.0164455088209	53.9794139214796	6.66564251285018	51.366074493864	15.6526048224725	60.6216898244073	43.9328206749214	47.2140373108087
SDCBP2	19676.4494572076	727.145213556433	110.621278401572	77.5411397997259	47.1566424641804	28.9479949946701	29.2786569263842	40.8888215565134	80.1507035754902	4.57883711733848	21.5433264680302
ST14	27579.2447308018	648.858590120348	4791.41844512292	399.686688514259	176.234396107272	319.107099206353	47.4866127414895	49.3780402470232	51.4106371444677	53.913859957596	19.8475467419988
LLGL2	23434.0393534126	307.093688710892	288.785799488656	151.689316049105	279.671626599479	7.90536591686937	110.782586118407	117.340683164445	177.779100908276	111.690504732733	99.30833497947
EPHA2	20282.2618872383	1627.13580063643	345.990537523882	92.3458182735542	107.498434970834	66.8311439936682	17.9202527805054	20.9727210542446	31.3457881514297	23.1747103542236	34.2511275968855
SPINT1	25355.6093577843	406.902654890109	2401.6999019479	245.499729844841	88.8415096432877	43.9484648642874	70.0727503403189	21.0855516075451	231.36425488088	23.9472824675643	38.6250300833509
CXADR	25061.9965673863	235.888355451669	99.4197182268083	39.7899185247867	27.5962983893823	27.030453079042	28.7610001214503	14.7986090736435	96.2496107983965	7.37617802092728	10.4669930549286
CCND1	31936.9349357556	7607.32277440954	2437.20045933956	105.980277224291	125.326259473443	261.365743315578	237.526807417311	40.7051062073265	102.960371593919	52.2464595656366	21.6488662403604
MYH14	23993.3755399073	520.668900877926	231.326273572326	65.2947167114717	34.01344044508	14.9086613802491	49.2725302639995	60.8092951331437	183.73088990378	9.55984101092404	88.0865053675936
ABHD11	25326.8987921606	956.32639461574	705.485245739396	149.030921138733	153.890911953837	66.3842244057229	109.910038793801	82.7643695578756	609.936260136198	114.681960368922	96.7541688508703
ZG16B	26690.8773420706	288.517226373906	365.841256852112	133.901591569363	43.4419210807983	15.8205565474898	152.761486875652	56.7559563834185	179.562369764463	29.8277596154211	16.6003015772824
MGST2	38978.3847610755	9380.74244912679	8617.49312161178	779.833973583526	442.774012239168	243.258602328102	200.405215736774	75.7647416770867	320.713368887347	170.146783978926	39.5044992059218
IFT172	18628.2510241459	394.496850927758	200.130096133785	61.3946436533981	93.2720232996714	29.1181901517942	90.0207421642465	47.2734304889472	16.8023830433102	29.4967855515514	20.0124137661772
CYP3A5	25161.2753655663	346.143911100641	123.102316610726	27.6750181385185	59.7175099585177	109.004154888621	68.1991370586024	36.3174831145197	57.3618906155396	44.8040096584004	50.1914721285699
ERBB3	22351.9243630604	944.903910659773	155.255818007356	40.5830856563985	84.5694934364348	1.98809255585182	32.4017444353349	33.769652788656	66.5285512449897	29.7522314343277	48.7278558357685
KLK1	22496.1709876825	158.59029137785	309.294653485596	61.4811526084887	74.1109651734221	389.924052556852	55.0364644899162	19.5179338363471	238.918687889755	19.0656388196564	20.3514551015721
ASCL2	24684.1498174769	146.349915054447	1303.62842706185	257.251795781805	170.69586842144	8.48641068803761	30.7709224853725	45.7298460649726	145.184812014559	38.6873198130388	29.3806699899925
HEBP2	35818.7295439559	6350.9362223641	1898.51137478521	561.164419153789	453.552159471628	237.508539639829	422.201320891801	380.460725493059	1518.87869886242	171.804399780184	167.085623685647
BACE2	24251.5040178985	5764.66978416395	289.409160717599	39.6002271186965	288.654310375615	180.782276783391	46.3764776345903	42.9813219001065	14.5263308189677	18.770374970401	22.9588496116839
TPD52	36840.381137148	798.682499889254	1711.9610261204	143.223595362707	648.979579987775	1194.55552367069	234.516655209322	245.444404884504	671.866885635992	419.612422888767	194.130321428731
H1F0	31465.0232397429	8028.73000604217	1950.6573824336	489.058778982941	126.785129755837	118.495097608648	52.8009539907863	39.1394861170719	337.955872916579	41.0791416717736	18.0759354011968
BIK	21668.7630492534	671.685864195709	393.737549293014	134.335772553499	297.17270388986	212.189986249096	92.8016154414016	123.432675739876	296.742401466732	66.5216503440129	137.92084361252
USH1C	17460.6166664791	121.224391253555	72.8641090663959	23.2091829894297	23.5222669328629	3.46818856835376	11.3719051934293	14.7559644904872	79.503720186642	11.1597345783477	14.0533680073022
NPDC1	24918.5288219579	16656.5381928536	700.354020057282	143.964571583755	183.368979413088	31.0159052023959	261.914129953459	296.772712775365	717.315459540758	66.8259824448221	94.3201970758023
MUC5B	18949.4801572243	654.251924563515	251.998831474905	117.929040712627	114.544009209828	13.8946031156629	51.7988955751322	84.1781631619799	78.1533492128675	33.7287058358112	70.4043824336787
ITGA6	25399.0282559308	6264.73713346142	401.31894617248	77.7742220753678	126.461866258481	53.1530397077266	22.1638372112755	58.6447661989711	190.803623950052	57.2994768742814	33.4859436093711
ID1	80666.2062558132	28338.9590008061	967.681413373409	350.386091511479	305.67553302036	112.972181685805	143.796696386792	174.984480843846	786.718151519574	139.652540376593	118.57915800322
TXN	355504.465167654	31937.4055460143	44051.9454907696	12593.6647934809	6519.79048696644	1158.80067748847	2909.0381181182	2158.3673899676	11151.8511081577	1274.46611285044	1663.4591350887
PI3	37905.967462933	735.349446915421	763.97068580372	413.008828997517	91.1564156703916	146.975090964021	65.8860377875735	50.179094826549	144.918300677833	51.6824067884583	49.936989407306
S100A10	501526.02164914	83298.7402320945	73781.1558593938	25745.6768015244	7161.83494843747	2406.43589984225	4462.63624682467	4439.29074674465	14653.5574247676	3116.39125990764	3109.2849738572
MARCKSL1	85840.7928083837	26512.90149383	3815.35070234903	4184.29005281414	1530.68786134614	3113.96299031922	435.821361928554	570.95571155667	973.761651398845	532.569951070801	347.341116777679
CD151	49891.1800843711	28664.3599536429	5050.20521137432	1076.67565763755	629.982704993109	96.7832343038302	295.328810428206	373.767501154835	997.331915297029	365.807771020081	184.818573090048
CDA	18874.6733364192	2180.3221902657	512.102316403962	817.100835300414	53.52507743085	38.7287574436797	32.1864887441539	27.5071394971398	188.501651317857	109.498676085186	20.0245753780154
ETHE1	47687.4005850219	5980.6763407319	3496.0737299886	1015.88649507395	754.750442486728	355.313300276895	694.253683583377	605.439029945004	1874.72758219921	356.396660724571	306.777411574735
TSC22D1	64724.4203652804	57885.5313600062	7880.58472564636	1226.17516716789	1108.10071960828	116.330496366422	158.887411002177	154.120280295093	694.433210133826	243.358666358266	223.936856858568
HES1	47993.1341859157	24376.186997024	5540.14917104904	1308.34524956023	178.832214396582	262.050996171567	78.6638387115015	38.9058616576805	220.868803675327	46.8797768135705	37.2034039405617
PRDX4	40552.3690252793	13403.6238912965	4255.86795188954	624.034606850431	1397.56924978183	497.299951407747	299.499386282725	224.657850537279	900.718760806804	243.343934013879	155.527286214037
HMGA1	73162.1047946347	3526.73473977645	5127.43648631039	2084.75920746966	1541.78047256394	1500.89376148695	448.856102634561	522.940470921231	2800.8546882207	448.780049721579	628.182605142349
RPL8	1106820.43557056	202399.186502403	92028.9238270968	35189.5788379971	32213.9506855157	44049.7570387642	22149.1904704824	24397.4675311241	46644.5108168245	14133.6011566414	12503.2439567185
PPA1	109390.425281323	16836.0656336682	8752.67295796826	3444.6078684072	2392.52823094453	1419.54684026084	1303.84816898671	1261.24700629473	4547.0423261499	556.977038214931	649.467122821719
PPDPF	344555.122185674	43483.2554846609	20242.6273228573	4671.04527880661	6263.38888941946	4435.86754045089	3849.48935044024	3988.26411131317	16644.0282352438	3014.58982724344	3499.01244849379
SOX4	83345.9227681131	22629.8488848534	1547.08870031884	780.379374797637	1163.89156787248	350.070320277216	1518.05637737372	191.237064959966	1675.22985079672	391.984429671931	254.783206492456
FABP1	396905.96462102	4071.98829480683	2979.5485636457	786.627432752294	643.44960120799	382.001736371854	445.653592815831	364.671038514106	873.857712143938	288.38298963677	323.153346464512
PDCD5	58862.8438480641	11961.1122330768	3423.37907709775	703.036716391359	836.097161704265	373.750474159441	605.835449037954	625.157514425449	3200.57834929747	437.868397931933	417.09099160489
TIMM13	60711.4566413455	15054.5021112368	8044.8346284549	1965.14864115471	1162.95308253863	747.772064150267	715.717944419995	622.963024787254	2411.45871606342	588.041675667097	410.758051626206
PRDX5	183920.68765971	34779.8667442624	15050.4669345401	3264.2020422965	3065.1903643964	2089.50931239795	1998.7804255368	1477.35813869585	5872.03535476926	1677.70109348151	1428.86681677415
RBCK1	45154.9072244835	7702.76865699452	2536.02426824535	629.384931658334	887.731391011167	914.005747611917	796.636289918018	601.505226945103	2064.96018828939	564.212595495108	641.134679849092
CYC1	60385.3869862374	10243.3981483604	5711.62333033007	1581.20776872315	1141.43393717899	782.410959240008	663.387701632517	447.043600976606	3208.641546537	586.116615623103	386.082106437347
TUBA1C	52773.4031544051	10608.5869654128	8532.97423560309	1297.80964032341	750.895029458494	469.538098381331	443.141221802426	462.176146880502	3550.6015772032	166.274181525424	272.768435156555
NME1	45531.4291414115	9692.85509420646	5624.5507643863	940.418291757641	921.268012918344	360.206216540831	593.774227445411	383.437537356697	2986.04846437292	283.641335738438	282.306083746895
OCIAD2	74068.5037195082	8740.3335107432	1201.07045414854	240.27466170648	1665.15172822225	1205.3829070137	1810.85758647509	1913.12553917366	5029.38911509731	802.904194179238	1225.94348837017
H2AFJ	67707.9261882619	13135.4859696465	9973.8387053955	1896.69081880092	1096.04552179822	688.028880989589	743.549339756348	536.675470371986	2560.42203710239	546.867658664956	376.549611065414
CHMP4B	64509.9365038605	10019.5434305498	7366.90012892453	3051.11902449846	1179.09897229758	373.639289903566	721.9019330752	379.308413894063	1917.87063032125	349.699487006831	275.48707671694
PHB	49772.1042954625	8469.19506977213	4666.0656078216	888.913858496522	1130.85010632954	671.444600188399	769.614830742777	627.793001186311	2626.81365058693	494.849027444109	689.053286742267
EIF6	70153.352826211	11899.386008452	4797.51519266065	2320.55607124872	1148.13977003606	1088.66732779856	723.771135377606	731.577035506977	2655.34714696597	687.687799287319	522.303529635894
COX5B	213907.755317087	36499.259417629	26589.3331371785	6546.83808288981	4728.15171559307	2542.92061113282	3730.57678403766	2766.44010770141	8845.14101656826	1767.2979329722	2210.36536526638
UQCRH	169367.95355412	32800.8617126759	24709.9141453283	6293.83431885475	5231.93352424101	4862.48041706814	2628.70868173275	2500.30060390864	9856.9479478148	2091.48619815872	1913.83708985545
RPLP0	638002.77916125	163614.597153172	53613.0406799834	14479.2232142318	21182.1704957181	21049.6088835264	13673.5370910132	18813.5683169852	41625.2112849706	9016.13293780043	9217.30941929081
MT-ND1	1586679.44215888	271710.090494036	203220.232887503	55132.8476190306	36322.1442448991	32066.9311439491	19103.3695116023	20186.9918730203	59024.39075322	16359.7385978901	15377.3723722529
SLC25A5	184034.344246575	22032.3729627537	23173.292095648	4555.55569719825	3586.2767125171	2701.05655570892	1968.04358372434	2143.78821370193	13597.7649617003	1760.26709355161	1594.7781856434
ANXA2	237905.962862867	62222.6111767758	50849.0549917013	11933.9743099048	3215.73166291572	1611.3526746482	1990.15364825839	1971.99545778993	7759.43799814641	1081.3142559837	1395.43543156455
CHCHD10	80205.7420463125	12142.1473648457	15150.0814733583	2330.4721532654	1582.50032586132	2620.35017687029	835.94538654388	865.398896356378	3113.30666468147	563.097330032428	837.155259718246
RPL36	1065143.39636688	201947.413049057	99065.7234241295	31119.8484802977	34818.8286000664	38245.9731657849	21912.0761975489	27897.5422585723	44496.910361248	14827.3552254297	14221.7717381678
COX5A	111936.617288288	14261.6890932475	15787.5821960852	2909.89822097266	2824.40008706101	1580.44392766171	2062.79935819231	1253.98131787896	8735.59198253329	1413.73784830797	1199.06642061184
MT-CO2	3870206.88935482	588275.609320727	532889.223410665	137091.183302765	109919.081181975	88022.5640569962	53877.4196130211	52296.9042563693	180284.332761992	50718.7613736866	42058.6532901511
SLIRP	68259.7298273221	14430.9863590873	8529.25646760531	1729.89474482853	1398.22392524159	838.619430969766	951.833722459884	698.08665350687	4077.80286440822	491.291692018049	712.382906091192
COX6A1	182637.282845232	32901.9849470042	22179.3787885437	5474.41781784358	5029.24227695135	3859.87471198943	3535.7481617436	2934.1239437986	11965.995302722	2352.09695050835	2017.31910800754
REG4	143641.703262623	1530.99874407216	1189.08627747183	433.201388251897	233.671595127018	87.5403829835829	222.096085967188	152.262497871483	396.452991176332	171.452763455696	221.186762602283
MT-ND4	2920325.40307911	518489.902486453	447576.451417094	114685.866601878	81781.4705632412	75402.0145159331	40769.2695983214	39755.3958263082	129703.391777963	38499.0663863469	31918.967401013
UQCRQ	176941.789804178	32943.7372256833	22026.9354093192	4707.00802154889	4151.3577778432	1784.91388203039	2051.61450658613	1807.61629064482	9165.90769520378	1661.94582171368	1476.18203720273
MIF	122136.767459513	32275.2960309083	15967.9698962917	4322.55261928673	3096.7934938264	2610.83409407391	1808.59442047826	1937.66369342357	6550.42132882803	1604.46443561818	1337.37639762971
PRDX2	79627.4486628977	14909.9373719847	2874.29674937177	897.017018976278	1513.47623701898	1113.45824906655	2046.91175717056	1654.14038558804	5950.56627050121	767.785465104131	917.20421094676
RAC1	149147.391083575	45301.8574831208	32663.826917241	7832.94456599064	2865.79722336224	986.195468042086	1837.82737693611	1332.06730991528	5468.9683589523	1102.84909926948	1008.96095600289
AREG	169951.878370265	5878.9267274048	11390.6844309506	13969.9406876119	9898.48377426117	1388.65913116339	623.001162902243	574.979343901315	2839.41779189659	9784.58096344122	529.477896384935
MT-CO3	3643272.13181646	709111.722846138	592295.872933368	149910.209143859	106451.623987568	96436.4546727962	50889.9895660902	55529.025252949	182701.581479024	50560.3639144674	39987.4431974539
ATP5G3	139566.109005588	25666.5619173779	20280.6025471028	3973.28539568091	3208.9949371556	2512.48176225587	2306.24660193926	1928.83365304428	9579.357387472	1658.2316858237	1434.52524892829
ZFAS1	182354.079349028	28320.8284700123	14936.2135210666	5848.03816739005	4294.85839804605	6407.07328642347	2056.82282184578	2703.16820858493	5357.03392351096	1962.6236789242	1938.55469341712
MT-ND2	2345802.26105126	431394.574538586	299805.193611388	82896.8537239809	69256.5847659833	57489.7508020383	39097.6460281457	39435.7701711588	101063.399485809	32332.3366859633	29432.7175827086
ALDOA	240362.99843355	55602.555004401	44296.5533363776	12748.9555859985	6067.01077963198	3844.7169992189	4795.03637639944	3864.18804260496	15003.5942233176	2801.88268030812	3016.8512675476
MT-CYB	1784323.06553942	400978.044157616	244281.516046986	63027.2689737841	55100.8326622848	49150.3925092957	32188.5414507607	31031.6862006144	95419.8066111394	27797.4748366068	23603.8434877794
BSG	83592.2193178887	32195.8815625083	9603.07523810124	2553.24973808683	2168.85892791607	732.692946459901	1489.04905212223	1304.92900310911	5059.52691890205	1383.33084375042	1218.01336014729
COX6C	192063.237515647	39738.4234762029	27893.0017653595	5051.24410135768	5291.66882288229	3222.75812336518	3631.25199948729	3674.82215184563	14391.5512796008	2370.53529123296	2819.38393724442
NDUFB9	74605.6982633237	16407.8709330896	8590.14607056937	2703.44584943806	2090.12514139067	1707.03258858928	1393.45182489228	1406.85516100629	4833.46742448353	983.235688793646	1128.45066403511
ATPIF1	94257.4383539451	16686.5183749111	9326.84311834209	1611.64281017571	2501.53734827333	1678.85319210213	2063.10505064027	1826.92551453806	7281.32790042864	1300.93849071344	1512.21329664503
RPS18	2249193.22287655	478609.083422033	183797.895070889	61829.7468477991	84949.2272475774	109335.817513655	46894.4421085962	68158.4701901916	100794.879155574	36316.6266603671	34964.8918137355
SEC61G	160505.617949328	41999.3524969296	23776.2872306175	8579.90097750026	4914.27840397784	1786.20410315886	2232.86261652935	1999.98810137612	8117.89046391138	2110.00843162441	1812.11891935965
COL1A1	7012.10284742154	487285.305217365	1485.1360032411	423.702939855512	557.000368635245	229.710482263696	333.793581161297	283.82973953297	1075.43035412952	253.698136889024	273.564497571453
IGFBP7	7317.36338825671	601735.368265334	2165.83121899147	851.096863233141	704.023973922742	356.545901133724	358.529433434085	210.25134137023	833.876379389063	560.683586507764	226.187503301931
COL1A2	7131.79766611763	389791.910462651	1730.74041802066	585.136348887426	642.251621290413	361.034984358784	255.721335928507	270.622589276411	362.222473662766	344.014320364911	365.99146420827
COL3A1	6479.61809289057	350112.660664593	1619.69455653779	544.280956795008	546.741321437714	354.538180403121	362.345521793562	242.622308236152	739.09369059167	212.749241381348	358.296533023701
SPARC	5373.37254598959	280195.9597858	2989.02934568864	476.869818867894	494.097074600612	299.421617065631	294.935999174136	216.563724661444	1093.08986291078	301.470288913674	227.211310664607
TAGLN	4862.07058067518	256690.52329751	1408.67728035709	301.391784801086	267.068276551833	87.7073561189967	123.847533602898	110.11761287235	2882.55303786326	194.020365453473	73.8424532762307
LUM	3138.3075120625	217610.590626886	1237.60017733596	379.828486159316	361.05590577704	162.900917487665	196.513203348624	134.965828020931	391.561742255467	118.812364010422	100.869952778063
MGP	2524.09388595205	195899.720431787	875.838956779311	256.94029942462	283.094508169016	85.3326900048749	108.31627305674	166.519547396927	688.715906468719	140.663507147809	192.165440452337
CALD1	1800.97239904293	217910.790335934	895.406263169227	154.578055894191	111.409679053562	197.576073221395	46.428696396166	86.717281359339	953.411758508073	90.2984715039968	13.2365815049484
DCN	1834.4300924627	138483.336679148	1090.02721082594	360.954426854822	275.385626934248	57.2529296437352	85.0783176848475	92.2128736394617	313.686025334658	100.451132268648	89.512782655942
ACTA2	1852.9290817044	152415.582188202	549.865595133208	203.815021824602	463.49154601508	39.3629516127395	422.171389224842	231.859306079258	3308.2153098577	121.008701237412	153.120494280864
MYL9	8259.56007025234	133168.971438318	1111.27243134016	294.131461025791	194.639467650396	120.803820142099	55.1201425352914	68.3661182859906	780.618442133071	81.7833466185843	40.5900422187696
BGN	1048.0312523269	109816.555798622	546.317045255663	226.318375354866	126.031592649311	27.7323175332935	66.0968195063549	91.0891519666025	362.286931404753	98.6552313322478	94.8258888159032
TPM2	8936.58374467711	99513.8124218887	884.747135344839	183.986602775078	462.687247413165	58.1359540259554	76.3410383200764	75.358429287347	1285.01121061427	92.6176995090769	58.8067228429538
SPARCL1	611.051052336792	73770.470586836	516.175363016589	37.0543495180649	28.0637873812603	23.9361026751358	41.3762822560785	17.574693956364	281.026786117671	14.3311678488181	70.1933275767852
COL6A2	1165.54159091207	99918.3520098308	1215.56999025374	105.40144749054	169.112527634713	9.81104506938977	149.129270682311	87.9134924072989	305.08365709835	86.5714516298401	114.029255210204
RARRES2	6718.9256166577	112798.702777895	715.814363639487	198.426875799307	166.563605535177	170.476408741408	157.830291486472	126.235773559685	104.238027750062	78.7095035571553	120.474265571787
FN1	5273.83656084606	104404.642770629	9737.76072884761	1723.99494766076	243.943132988742	170.060585238527	82.5715965084442	114.08925199635	345.774708599184	100.648481384741	50.0949853917658
IGFBP5	1232.34298074922	87422.8873781852	371.174745572342	92.085891300134	45.3713441143463	38.0225796215929	32.5782065100992	36.064009026634	199.951179829218	5.23465844453229	36.5190276580687
COL4A1	1052.31619534824	85181.1319299601	253.673213618678	58.3689994535225	56.8358354077658	46.1495134366724	18.2806040924777	43.1697062231186	114.430163074205	5.39809240584272	19.9499228454648
SFRP2	2031.44945040922	61749.3178214155	167.972313956804	63.4675908425123	104.666062201492	29.1733692196216	49.6016535558514	69.5704428195617	81.8134802949197	61.1614405759564	9.91011218962918
TIMP3	11919.4833422597	59595.9653137581	1076.44801983852	58.9420921554829	203.92031695087	20.2628064440359	41.4037760285581	37.4533006804535	74.2810083967301	15.7021634103083	31.7832014372555
COL6A3	1858.97726838675	61046.1238361981	287.819726485707	90.4947007697459	104.130502190039	179.372690779148	75.8737619899668	65.1558289645786	220.624560310904	33.9640631975225	75.6167957247389
CTHRC1	1758.16257499209	57711.3599381412	585.474494822845	115.232277621651	135.809912666968	24.4819820398665	45.4020239959358	59.6460165620214	147.288199418121	18.8400473467657	27.4097398762601
CTGF	11450.6806707023	67157.0077145977	343.497806043315	94.7384954351456	120.480690692847	58.7132251663311	56.6081559803507	68.4222454857475	164.901874213201	33.2814317394697	41.5354063047134
POSTN	661.948129526004	50342.8991755624	423.092539641552	112.265497925581	71.6907447435521	8.18910748122354	73.1637651717021	32.6902281685795	42.6256775898029	44.3918516522958	32.6809235664703
C1S	982.571660416242	55288.2237676416	1047.89675455595	48.8423732460866	49.8290708478598	40.7046605767152	47.6665572463607	51.0228919816809	77.394863517222	13.3973309751872	33.7482866793437
CYR61	7596.01355577392	50674.4993469484	219.291598151526	78.4337640044592	78.1788750045341	8.64579662115626	21.3691184390634	29.5221652525943	176.795399088105	61.4611077522904	41.927674727921
TPM1	76440.8710088691	83730.3247961417	2228.4659918116	393.254897490557	456.159444411054	212.519841628038	144.775135072614	177.320049410277	1445.97209085077	270.88146430194	255.394012556035
C1R	475.58789842061	52462.1493551375	208.5439840245	74.547513886863	36.317424324448	97.3832493840542	47.2489658704149	27.0283285236988	203.698692637206	25.4641236441253	50.2984906900408
NNMT	2793.38467871007	58772.5879706294	565.065931916331	97.5896062203888	69.7392802107941	16.6733438577611	73.1243020044007	105.206597774304	488.302252861642	32.190910422326	14.5607634391454
COL6A1	4501.10124416979	64263.6581510669	1453.01919563794	93.6937687412074	158.771378168164	192.226691765216	69.0382109947516	75.5520856557931	98.4857824613662	25.7763660908118	34.4741677634224
