	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
TRIM31	18339.2469895911	554.723400584819	166.958053644437	35.898396040419	45.8448179589956	7.62999016961874	40.4738616429871	14.8381054452293	57.5658924155913	35.9840870382076	42.3494274242377
SDCBP2	20541.1177596724	753.08326848073	119.297687427334	63.6411278246662	48.6352909755551	29.6364425875519	28.7050190383129	34.3672140407366	92.1226371593723	4.83331104917904	19.4080033590776
ST14	31301.8782031484	574.039537113941	4921.4880608951	455.289072357492	238.730844131987	329.925367098357	41.6898452970269	40.3071455481178	46.1698979376805	53.1611696385217	22.2734708455527
LLGL2	22422.9464801247	281.7686403805	314.712457078993	163.749745186144	212.075108332472	8.55094031513227	115.115401676725	109.734600833096	224.153185736263	114.127189885551	98.2293402621946
EPHA2	21330.254325706	1527.24243159566	348.095966750353	67.9105532111573	118.742172625267	60.3644341938796	17.8170288175876	25.0625057094155	23.6474624421184	26.4190299269569	36.1249162479894
SPINT1	27270.9569527752	472.681431688814	2342.56506960904	269.682853349601	101.352521865974	43.8224175232415	56.1597209530346	19.5278511069387	215.301857824327	20.8114318829958	34.6311306906314
CXADR	25221.3917980874	290.900328215329	137.507903226345	31.0461846990767	32.481993221714	27.2569411589463	30.5984171355499	14.9090869144054	76.0608217206245	9.98532318388277	10.1839061763818
CCND1	35140.6866994511	8284.41715085552	2741.04079548541	124.501636298923	153.79953461526	271.210586422599	235.890642352566	36.4994557557007	110.771438672718	46.9121200740016	27.5663525655595
MYH14	26153.8979648082	359.500022875896	258.495114280782	63.1132932058762	34.1105295011928	15.6701169498221	52.4759167969098	56.5782183599863	111.218626990688	8.11595882236104	81.0730634320082
ABHD11	22612.7094075975	938.679957745274	711.457294694471	148.060305031234	159.960512276013	76.0344601365019	100.384679868067	74.657869710676	618.547363779818	117.501327758344	91.1781847242923
ZG16B	25307.2737002648	344.472230166757	451.19171672375	127.71818411109	63.5428275287362	11.851060916325	161.455928773495	53.969752935997	167.895574028512	33.1520189963437	18.4422534466581
MGST2	39568.7099475374	8702.42718245806	8853.27565747416	867.820483073007	622.095041980943	249.702631772748	196.947182996262	77.7121347232037	298.408666238807	156.228608290518	43.5593054855394
IFT172	17921.2162239418	286.35599074172	258.924209041218	62.5733622419553	59.062655006366	25.9548322042414	88.3445885564837	31.9664929814276	21.5478230835588	26.5816587363636	22.0786835067781
CYP3A5	25422.1899566711	349.04481711392	154.117886987209	36.5308761790104	66.747979922137	111.530393159684	53.7290464891935	39.5931862669829	59.4464925877866	51.749531061341	46.5002827610193
ERBB3	23127.0082506653	618.05954282199	147.11401006616	43.6943137982381	66.6771521440672	2.00938519152805	32.0998984669856	40.466517028897	62.9252878418276	30.3687241852442	51.5162865923692
KLK1	22199.4235509319	173.731032642758	219.791226779476	42.1629448356407	62.1199486520699	411.901980079895	51.0991450696631	23.0131475579709	225.21270485319	21.1410200622512	20.370827897551
ASCL2	24739.3987043592	165.553088811424	1389.82939353785	285.600415440846	102.630182086409	10.089670942072	34.7381675685626	45.0590762052473	145.045018536113	35.6677272105765	27.8513884487333
HEBP2	40261.6864122331	6632.23600060099	2293.14501463938	584.485789166239	548.75823119221	251.748040317603	437.843702707791	378.67588400628	1602.48391554442	158.966425742454	159.435673940116
BACE2	26289.3400905528	5948.7800579033	292.562222490525	43.3519497937642	225.426174543197	193.762168133557	39.0654895685635	42.2842446349729	17.5294817067739	21.5264943131776	22.2113514616645
TPD52	35404.5127065021	787.175634489887	1902.95695749732	166.510210567496	884.813548752591	1186.92305470869	225.133489886821	251.253172246773	575.575636516374	441.275388441896	196.80614791109
H1F0	28528.7457698092	7541.35499347104	1914.49991529169	457.698629046558	131.808222337076	115.493866997803	59.3335649675072	48.6731325842527	174.943722545257	39.1633664826025	20.3887930609392
BIK	21213.7776474111	682.312561138415	310.720063163006	130.235581590206	256.69508530574	247.019702913727	86.2249613214232	126.629635764596	251.541292444517	71.2175656905636	126.501906596894
USH1C	17557.6360200531	146.815049243855	99.2125387382987	30.6806741042139	22.1235004520622	3.23365005147358	11.4179496254952	17.2103255788014	70.3544620189203	11.90629733248	20.2614247710882
NPDC1	25564.744812689	17129.9531926147	718.616673138928	181.022494267052	180.210507781212	28.1719521381937	303.490985066416	332.908818850095	761.249814148954	68.0614977030727	112.574522606898
MUC5B	21720.9495697346	667.615766062166	290.008972458459	124.514025484869	103.267031970602	13.931588077679	48.810480789269	68.475412137265	66.3531845292777	35.8089067135094	70.2048991581606
ITGA6	26516.1760150836	5961.3077684304	356.604324958259	85.9723980142535	130.839078752099	59.2472702676142	29.287578946874	54.3771453457695	180.391451095835	50.5402777906282	36.0850860769285
ID1	82368.3331937945	25422.4907333895	927.821410527203	321.472732043677	269.555555759706	106.61857525902	142.913074018456	177.140157741394	653.726443953226	141.540414811555	119.156343612662
TXN	346599.444438679	33144.9507374778	44557.5321093455	11832.7887246572	8653.25269979206	1215.98726981829	3007.39996654358	2164.9437425837	11799.353042051	1279.44909924368	1659.84923115703
PI3	46863.1592309971	813.186990537568	606.939445025408	217.171312779917	97.5722650481507	142.238884003291	62.8054929779926	55.8061013631685	119.173493287615	54.4692478383331	49.6350538381319
S100A10	514781.720312869	85782.5336472253	68230.4998093877	26130.6348700474	8227.35897809161	2474.39798529498	4493.08999270632	4482.32987000268	14797.5760571997	3134.39649912552	3077.72517000609
MARCKSL1	90621.1318802286	27502.4843503575	4181.16885969466	4235.80789480984	1921.34933379275	3391.63580823167	445.608022902666	535.291132495808	848.252904895033	484.338618922825	352.477679046181
CD151	53761.2131375688	28483.2644804499	5247.39753866765	1066.24906663278	541.854834169309	100.914299944156	309.684721515487	361.511438724391	1045.5396642337	380.933258585877	214.185274099873
CDA	17612.3241090189	2246.06609020812	597.303720892711	655.996688393547	54.6626745589931	43.792999293933	26.8810169368758	31.1287969723874	162.022556481321	110.097236281749	16.8689162058871
ETHE1	54205.5987818425	5981.70844821434	4006.06177657436	1108.75970198138	730.221647479067	366.618354763713	638.082046097794	653.034806496123	1877.60894973262	353.08826953352	318.65425735952
TSC22D1	65137.6186801034	55969.9135062109	7662.17282869545	1181.31879583718	977.252835603706	116.049006891269	160.457787715278	136.518198885819	651.566332650647	218.675228470635	214.590956813753
HES1	39601.9905309572	23975.2034698577	5587.97513414907	1249.45799918385	202.035839177585	253.294834966583	87.0671727488854	36.57703077555	183.637873617394	51.0421635108809	40.1688447486678
PRDX4	44691.1761638865	15445.9575318701	4483.06500163678	674.586325510089	2183.54385182497	514.469017436627	313.149817778211	229.652871873365	1048.66729524044	249.104673321057	159.947010994142
HMGA1	73962.075520118	3882.48783161134	5488.46952552749	2211.80476421503	1821.10084481394	1679.42442713392	486.943104379989	523.501821812584	3311.94655880276	446.040255531361	624.617103742006
RPL8	1134455.70074667	207552.559822137	96604.128500025	37187.8934133639	33870.3447053123	43650.2634883188	22294.9013624993	24680.4113182978	48188.401069612	14277.4608700105	12614.3474407187
PPA1	116509.192890705	17805.6667351048	10038.2697550881	4261.03277182312	3403.8888138174	1473.47171268566	1435.87572854104	1366.57103468334	4898.43086547748	593.090864877641	667.466235984411
PPDPF	336011.308289241	46000.6420920708	19826.5958399732	4690.00519041645	5345.05034361278	4443.63332065451	3913.76123640615	3995.90305891497	16008.5552496893	2993.5685615035	3452.8766408316
SOX4	66757.0821470962	22994.6804717565	1710.26526559282	700.642557351867	1351.8892870242	355.044751761402	1454.7162454119	175.662629631545	1792.93838838418	410.418637808787	288.833191390153
FABP1	384079.977427645	4065.1475943562	2557.11145299454	749.340421336061	572.424397260444	381.21245235239	438.935140951609	360.43016036574	813.408272327157	283.780937276538	315.900846980542
PDCD5	61981.6096431219	12210.6667386169	3668.44292200319	820.313788946875	889.707793483978	413.664044818337	672.882592075511	637.438324666836	3255.59708158426	429.17146736332	428.993939616066
TIMM13	63753.3748117722	15468.9191688555	8569.65268176602	1949.90521146867	1371.86357453839	754.870192175111	767.423859118032	624.071956079139	2475.88016780155	628.109276848203	425.514952658686
PRDX5	181797.391936823	36270.9389139099	14856.159205544	3319.236889632	3046.041643157	2190.0109884849	2118.32114963617	1488.09437912947	5758.03659033643	1746.3567612143	1445.61040368239
RBCK1	48349.7228144169	7411.34539069117	2732.93749200558	660.364950111825	794.126149429341	907.376717363804	737.348022033792	601.618469064488	1820.63255527823	589.205056190529	692.402412316009
CYC1	66496.7419264988	10339.1078720917	6603.51407960299	1780.92681305003	1311.69122787028	810.393493074447	717.432509686832	444.825854873697	3294.56760895021	592.962863734999	419.531293763307
TUBA1C	55547.5419507477	10637.8162979768	8493.10759392765	1261.33346838391	830.804141770395	511.136531058961	447.709211602214	452.672711481401	3577.96659992177	172.281323991209	258.797498319717
NME1	48839.9654783398	10404.5910335014	5420.28375904255	1122.22026391287	1249.49588858866	376.970165423719	691.803112187348	416.255269741722	3313.37243895889	326.120221563574	309.918204953772
OCIAD2	78731.8178590398	9127.8098878749	1415.38435203761	226.74614672019	1256.66721886818	1162.57030300247	1861.11667687504	1910.86772395068	4907.94302995114	811.604413612242	1230.00454145356
H2AFJ	66452.4775852947	12692.0386961962	10155.6369861239	2013.63854912136	1082.00317797323	719.423868844846	747.761528756049	518.278574641871	2437.4313657687	557.382289114168	394.658035564691
CHMP4B	64705.0804327902	10962.8940114023	7746.17648882075	3000.07627321182	1423.19366077369	387.103545737936	745.104058283426	387.673050629987	2049.49875086588	356.607056346158	282.50843407224
PHB	55871.7323892319	8871.6827746476	4994.64993484712	1070.1476538168	1151.0538677259	696.594983223595	809.518614889516	667.362639723593	2736.87190145275	509.496536975398	698.501061879683
EIF6	73353.4956912818	11541.1903155201	4854.70239528344	1919.48834816594	1169.16431754259	1112.79868052871	775.886194960175	742.26668121025	2635.64761575293	691.561842245693	534.616806938572
COX5B	197392.024627397	35735.4971036157	27091.6371848081	6858.93431728211	4877.36615004727	2541.60179701116	3740.14560267682	2716.0045336356	8868.89552146084	1742.28402087649	2179.97020298596
UQCRH	179629.374165446	33294.4165426348	25017.2222427262	6229.49254520345	5741.24423636909	5084.47154739925	2738.26378036914	2535.71087739686	10039.0300225469	2115.02782448698	1955.80500193537
RPLP0	642102.270949261	172051.859185659	55694.5995191148	16260.729088492	22782.7101484677	21623.8162872991	14422.9029637861	19552.9891032575	43723.6936240614	9610.3405141562	9453.01774231772
MT-ND1	1686638.55508511	248769.146759764	181589.309202237	52153.4899578271	34985.0415494154	31341.8409868883	18334.403545166	19521.0520474602	56859.9129820186	16160.6732165163	14827.2527671468
SLC25A5	194501.087728403	23445.0719966509	25734.3370224524	5582.83887766741	4111.98189131373	2969.89254356136	2096.99420422183	2180.0191045996	14495.8094640313	1893.07157361266	1641.14620633925
ANXA2	247363.141204627	66665.8369286701	54632.9298375275	13289.9986979081	4254.68433094744	1614.64504999493	2031.83111484904	1980.71496800641	7830.35203786724	1086.195554679	1397.1790716735
CHCHD10	78761.8160781229	11712.5390667239	15560.3149791403	2643.39053587306	1916.66563210162	2573.60813415215	886.340528110791	845.109074666958	3119.02819652121	571.042583034604	830.71586975778
RPL36	962642.498255467	203174.248277798	97528.9251787201	31587.4833494761	33493.3761873949	38096.0275297825	22334.832344437	28316.6257016094	46765.2176132187	14888.9816005264	14113.0775482413
COX5A	114473.573085818	14938.5905563148	17078.7733601907	3143.26749719403	3180.77053703181	1626.06059799722	2253.73745151352	1290.81808018528	8959.64437886251	1493.33162580763	1233.53618661166
MT-CO2	4192451.543595	522517.729768645	473513.490878293	127738.92538473	101392.494088058	86057.0802563244	51799.6328553411	50206.5527258921	170023.397037322	49530.5657489854	41236.5758833679
SLIRP	67484.6787016984	14381.206799126	8763.14257492572	1987.10865373925	1435.87463424355	873.889359244395	986.760755865295	685.659083414625	4175.41394970175	520.521570758107	692.525897195059
COX6A1	175426.111637294	31451.6097381741	22615.252721262	5912.12765238307	5416.54179869513	3877.08713492365	3611.49482658415	2929.51884130268	11917.3819380945	2301.98886453102	2065.36583227125
REG4	141327.028019147	1538.57709891835	1108.51615158623	382.773947005448	276.137323680963	68.3191502912128	222.631640249326	169.350595674442	352.290696799642	165.469959823562	210.647193912935
MT-ND4	3139299.54336294	465047.648405127	401493.412345771	105271.471457305	75629.0246605874	73709.2369917879	38822.3642533218	38227.7295927493	123911.953874096	37475.8680233842	30831.4452297798
UQCRQ	172395.931105263	33296.8461714954	21840.3382019255	5005.32359632607	4677.32001232896	1887.98888082061	2155.79079558843	1855.39531226627	9235.11449456295	1707.89561642953	1495.06623074167
MIF	117993.427309738	31826.6499922553	14750.0919521624	3976.42763033061	3331.7212630862	2734.38160392102	1849.97803214153	1947.23140243698	6857.27960288814	1699.92536867884	1386.9653147589
PRDX2	82770.4613681996	15563.2279199097	3160.4254568016	912.901992417392	1723.49875256095	1176.09670342405	2147.66717372008	1674.03717141097	6303.5863278208	814.323173054554	912.890170981105
RAC1	157110.615104498	46225.6240176314	33540.2149703176	8213.89054504111	3535.634406812	1015.79928446187	1906.68443054204	1327.83108773949	5364.90490241122	1100.4245395953	1025.6903941013
AREG	174412.22479394	7607.28070029274	10815.0885030306	14736.0003333641	9794.43087606397	1333.55134080848	610.60128526328	554.782181291402	2705.36435313056	9911.63948497191	551.547205203172
MT-CO3	3833243.19246197	627179.173927196	517500.704142615	135820.862917681	98237.5034584804	94248.4528748377	49326.1841505494	53759.4759786588	176271.423177994	50013.3120921093	39270.0059727916
ATP5G3	149204.01355342	26829.1586937412	21814.4499411293	4651.48251661414	3720.65479490366	2618.52300704822	2468.40087298568	2028.17653744029	10264.3822557044	1762.20547148669	1563.15622503458
ZFAS1	182662.250371851	27697.2053883913	14297.053753603	5694.72568657008	4193.72133026788	6397.6147676874	2092.37865708418	2710.64168525573	5550.02632522578	1934.17926665117	1981.10989918071
MT-ND2	2415907.12878023	374380.809885039	263524.095287716	77608.1353119857	61610.8829307961	55380.6994948636	36980.1560290852	37889.2048214893	93154.9771602692	31603.5453994228	28037.0541225479
ALDOA	241025.218503002	58025.9070763829	46469.8075024309	13057.7377620572	6216.32615291837	4072.30806227798	5014.9317148644	3931.39860563756	15003.9664874941	2877.8487170379	3058.46021347107
MT-CYB	1914974.90677188	360736.584791875	217574.419002122	59789.6376210298	49735.6443345878	47587.7487853648	30454.3966870996	29932.3275557037	89567.9889925266	27088.9186218517	22763.3186075649
BSG	87059.6999719877	32440.7743228828	9649.41980248346	2404.96066980549	2287.43368589697	752.077404462751	1500.90723671513	1291.2423555667	5179.42674456352	1367.56504647947	1238.53440498341
COX6C	190792.088009193	37894.7843754127	28538.0069779416	5780.17423125824	5183.50314839725	3356.96737239595	3716.24998510908	3658.47280646219	14703.7835841583	2393.04760482579	2916.97437093593
NDUFB9	81616.7009638301	16569.2312814684	9268.31188499727	2818.23048991255	1992.70006694292	1703.26524585268	1483.09371748837	1387.8290471569	5088.20706863613	983.115583440177	1113.22049726359
ATPIF1	91420.713921611	16135.5293117376	9122.07728377788	1693.73753838573	2535.02945467548	1767.95315899071	2136.11704708042	1826.35664660398	7290.19837128111	1266.80486397971	1483.86191695161
RPS18	2164687.59878625	495621.836965224	188887.153655014	66465.8714914914	83339.1471768567	110706.270610239	47914.7019170302	70257.342172327	108100.458572002	37258.6545420827	35010.4379869818
SEC61G	156464.458916342	42286.0869734578	21980.4004597323	8038.35407486627	5838.8680412252	1868.93724613133	2325.10598434483	1959.38352241453	8162.33449690708	2122.98505717896	1804.4940370572
COL1A1	6491.52267037544	569076.291544001	1375.0817196318	384.794958534301	611.763027352758	221.62757375537	318.859457031431	286.786071658102	937.186216206917	244.25231046151	268.201769651455
IGFBP7	5935.90013435281	602419.627179636	2085.67637369022	835.733326273658	669.675828844651	346.194277880068	333.82705434852	191.87085094785	766.027537911927	520.425825544894	226.045625715581
COL1A2	6606.37952766442	445356.25994062	1385.39164334174	495.422611078174	653.400130312482	354.900558029233	253.004167317818	268.537313019462	371.493432330703	344.470762884446	363.254235456031
COL3A1	5482.12056601777	390428.931556771	1409.48861378676	530.819990333972	533.978834443441	339.268893409889	337.24709415369	226.654164310879	739.023491382444	226.78580450625	347.699599943696
SPARC	4468.87280750647	308574.843683348	2918.98061045801	464.019098158097	512.139919323639	299.074481121136	285.578171481199	212.521918458752	947.559546235055	305.745600414633	230.895346584613
TAGLN	3202.73969556542	250659.619272284	1297.28855901411	289.014452629112	294.666035274753	82.4547517582739	122.827309951836	115.73019228767	829.752683187783	184.680369716477	74.7387106860755
LUM	3167.18887848941	263580.188043844	957.699823028895	389.016397105815	373.508467312215	144.421685183173	173.389991013279	140.287197372684	385.808773640254	122.769664330276	107.597579736942
MGP	2364.12481750671	209300.206605346	788.292077623594	239.210584761003	272.50662055137	81.8768113527161	104.401831317247	162.928611117663	654.957469185614	145.509714645619	182.558974557399
CALD1	1511.27167822888	214924.794316426	621.137570654724	135.360667770872	85.1158603558177	180.726370632535	45.4100690439302	88.6686198264022	398.856402984045	85.5350681212562	13.8114050926622
DCN	1787.11948211622	168141.196644177	830.545821297605	313.263304966719	244.126918146898	50.4538966246044	88.7850693882878	85.210103468842	227.317189516655	86.5557452008356	77.7549117752145
ACTA2	1921.11237953519	150043.47780959	509.341169404775	188.426962693279	323.755697340439	40.6569335520912	425.958089309388	208.07196560217	1217.08197694181	115.358537733529	150.074079538369
MYL9	7493.23447156464	129245.373371016	833.275637903288	242.532411690921	215.398797469655	120.224094383052	62.9384597832545	75.0324858244503	324.349564679852	81.0773187949171	43.2179514083436
BGN	1248.05521889648	121203.933091215	419.261917441673	175.911940422206	109.204938555421	25.1810970032881	59.9949627276827	90.5736722330962	263.072292560548	86.2791565623247	90.3389665986274
TPM2	7585.66269964678	98608.8074146643	666.630874538586	171.585832620974	499.640979183692	61.2343515101575	74.0001779547954	72.5515758926304	399.601278602522	96.1726563267093	61.8135834690563
SPARCL1	564.871123022683	66502.2808269233	201.220859292114	28.2587341798692	24.0048065092748	24.4999793976303	42.0010079237573	18.5687650292398	249.459131986087	17.4693432081932	71.825391917514
COL6A2	1201.91659005881	104256.688631763	1167.3956042263	74.2623720310172	192.36036666235	11.0016666872781	139.477467411195	83.5703847852999	186.771131147374	78.9125005695003	109.248082214791
RARRES2	6511.20278744089	119221.357603353	669.592189421261	175.586828606778	150.577248937051	159.622712656249	163.862883138014	120.426594945848	125.604715013937	72.3669254276675	123.795103982469
FN1	5716.69987718607	102747.926898293	9680.4552956671	1920.26076810458	270.437656782649	157.800575267259	106.203060694931	101.682377671255	350.695749594265	94.5720095136325	47.8978646442705
IGFBP5	1230.13826304402	89743.9703155654	340.47030917499	65.4651813858789	45.1559238563124	35.4269748127852	22.9677657233588	31.156205620751	149.841474342118	7.87013507644667	39.4276588295692
COL4A1	1114.91851609686	84176.776278123	241.273181667332	60.4356836749061	55.2921673100751	43.363421481157	19.968155447336	42.9043206426234	96.2260994044735	6.06320517467261	17.7740891221182
SFRP2	993.613024417841	77245.3307151684	205.096078461185	59.2052515044351	105.295017920231	28.4646727572783	43.1934657919387	67.2584164627168	72.021069434471	60.3723408961207	10.0282316924614
TIMP3	12901.3180132656	61973.7222342329	994.048312788735	62.0313764503502	160.842806364413	19.4006638660524	40.9715756318436	35.9782279618578	82.7810939265047	11.6097720699336	35.4855991269908
COL6A3	1385.897242946	65826.784361774	306.863399284582	77.8277353107549	104.12787376725	180.076138133914	85.4566040085653	73.7281655184633	220.557741912578	38.9747941367135	78.7231601223562
CTHRC1	1487.09801799424	68484.5385407463	385.497001324784	96.3008821026889	139.63252474809	18.1491837623124	43.6964700737789	54.5446367988536	105.349937286443	16.6937773312257	27.8610643907514
CTGF	12458.2966081546	72845.4873603991	301.914886636792	105.076862267351	118.554872937125	57.6880406772826	55.3221108087381	70.314053705603	184.644891223744	30.8676043637667	41.8536268281622
POSTN	593.937700287479	55928.0060052544	279.548142591981	102.359118342701	80.6923179571439	5.24198952835524	74.8822135680189	32.1266280706102	37.7840502896803	53.2618574743231	39.7714275825722
C1S	1014.68763539806	59606.3181566488	892.12676486481	51.0332674108367	61.0264948246567	41.1441181131236	47.8209019320441	46.673637229817	75.7432556976181	15.2466057421561	35.6604769270477
CYR61	7595.04696569423	53560.3446629235	156.740431683389	98.6346501402519	90.0518037247258	9.45815523785272	24.4170301254511	35.1828081034991	159.700028245901	53.9331996392127	49.3554340330519
TPM1	73226.2438603622	84816.540598006	1856.11177216266	423.742594532534	406.637716308412	190.654734815024	137.186245306036	172.097196514916	777.767454603742	263.713021488392	243.921947755871
C1R	587.529897671579	55736.8023493341	191.378760665032	111.316643227111	55.3004477596863	95.8410257511789	40.1677238968893	22.144874274516	181.200192227199	22.6125420154572	48.5440989126757
NNMT	2897.76327504894	62999.6116948953	531.588142528463	72.5040994268999	79.9525017083088	15.235333274027	61.0424091608448	102.350916724068	201.063750582044	30.0410710719568	15.3778294421341
COL6A1	4843.11924797416	70651.2562571414	1227.76846669225	80.0356333399798	167.756052392433	187.656605423033	76.3848409427668	71.5473478890088	84.3528770188153	26.7139891961418	37.3283382741638
