"","values","samples","models","cols"
"683",-0.060120338668641,"NIC27","MOMF","uncorrected_gdwoOthers"
"684",-0.0400463429174478,"NIC29","MOMF","uncorrected_gdwoOthers"
"685",-0.0668021720717646,"NIC3","MOMF","uncorrected_gdwoOthers"
"686",0.0355126606780648,"NIC4","MOMF","uncorrected_gdwoOthers"
"687",-0.00387071610876434,"NIC5","MOMF","uncorrected_gdwoOthers"
"688",0.0784655293988614,"NIC6","MOMF","uncorrected_gdwoOthers"
"689",0.0921786864896805,"NIC7","MOMF","uncorrected_gdwoOthers"
"690",-0.197177972498422,"S52","MOMF","uncorrected_gdwoOthers"
"691",0.355189559448351,"NIC12nova","MuSiC_wGrouping","uncorrected_gd"
"692",0.351379818789075,"NIC12","MuSiC_wGrouping","uncorrected_gd"
"693",0.180001240422914,"NIC13","MuSiC_wGrouping","uncorrected_gd"
"694",0.633836345653459,"NIC15","MuSiC_wGrouping","uncorrected_gd"
"695",0.338428762275453,"NIC16","MuSiC_wGrouping","uncorrected_gd"
"696",0.376784860703128,"NIC17","MuSiC_wGrouping","uncorrected_gd"
"697",0.482051446830365,"NIC18","MuSiC_wGrouping","uncorrected_gd"
"698",0.367382997597132,"NIC19","MuSiC_wGrouping","uncorrected_gd"
"699",0.273572699962561,"NIC20","MuSiC_wGrouping","uncorrected_gd"
"700",0.705860637212639,"NIC21","MuSiC_wGrouping","uncorrected_gd"
"701",0.140069267366541,"NIC22nova","MuSiC_wGrouping","uncorrected_gd"
"702",0.192442199524373,"NIC22","MuSiC_wGrouping","uncorrected_gd"
"703",0.551800071665196,"NIC23","MuSiC_wGrouping","uncorrected_gd"
"704",0.320268358950625,"NIC24","MuSiC_wGrouping","uncorrected_gd"
"705",0.588700814415845,"NIC25","MuSiC_wGrouping","uncorrected_gd"
"706",0.614600713598138,"NIC27","MuSiC_wGrouping","uncorrected_gd"
"707",0.377082754874572,"NIC29","MuSiC_wGrouping","uncorrected_gd"
"708",0.209119461660598,"NIC3","MuSiC_wGrouping","uncorrected_gd"
"709",0.411655151913807,"NIC4","MuSiC_wGrouping","uncorrected_gd"
"710",0.353911465623383,"NIC5","MuSiC_wGrouping","uncorrected_gd"
"711",0.50607245806376,"NIC6","MuSiC_wGrouping","uncorrected_gd"
"712",0.51507343405997,"NIC7","MuSiC_wGrouping","uncorrected_gd"
"713",0.376012200607706,"S52","MuSiC_wGrouping","uncorrected_gd"
"714",0.355189559448351,"NIC12nova","MuSiC_wGrouping","uncorrected_gdwoOthers"
"715",0.351379818789075,"NIC12","MuSiC_wGrouping","uncorrected_gdwoOthers"
"716",0.180001240422915,"NIC13","MuSiC_wGrouping","uncorrected_gdwoOthers"
"717",0.633836345653458,"NIC15","MuSiC_wGrouping","uncorrected_gdwoOthers"
"718",0.338428762275453,"NIC16","MuSiC_wGrouping","uncorrected_gdwoOthers"
"719",0.376784860703129,"NIC17","MuSiC_wGrouping","uncorrected_gdwoOthers"
"720",0.482051446830364,"NIC18","MuSiC_wGrouping","uncorrected_gdwoOthers"
"721",0.367382997597132,"NIC19","MuSiC_wGrouping","uncorrected_gdwoOthers"
"722",0.273572699962561,"NIC20","MuSiC_wGrouping","uncorrected_gdwoOthers"
"723",0.70586063721264,"NIC21","MuSiC_wGrouping","uncorrected_gdwoOthers"
"724",0.140069267366541,"NIC22nova","MuSiC_wGrouping","uncorrected_gdwoOthers"
"725",0.192442199524372,"NIC22","MuSiC_wGrouping","uncorrected_gdwoOthers"
"726",0.551800071665195,"NIC23","MuSiC_wGrouping","uncorrected_gdwoOthers"
"727",0.320268358950625,"NIC24","MuSiC_wGrouping","uncorrected_gdwoOthers"
"728",0.588700814415845,"NIC25","MuSiC_wGrouping","uncorrected_gdwoOthers"
"729",0.614600713598138,"NIC27","MuSiC_wGrouping","uncorrected_gdwoOthers"
"730",0.377082754874572,"NIC29","MuSiC_wGrouping","uncorrected_gdwoOthers"
"731",0.209119461660598,"NIC3","MuSiC_wGrouping","uncorrected_gdwoOthers"
"732",0.411655151913807,"NIC4","MuSiC_wGrouping","uncorrected_gdwoOthers"
"733",0.353911465623383,"NIC5","MuSiC_wGrouping","uncorrected_gdwoOthers"
"734",0.50607245806376,"NIC6","MuSiC_wGrouping","uncorrected_gdwoOthers"
"735",0.515073434059971,"NIC7","MuSiC_wGrouping","uncorrected_gdwoOthers"
"736",0.376012200607706,"S52","MuSiC_wGrouping","uncorrected_gdwoOthers"
"737",0.964635212716368,"NIC12nova","Scaden","uncorrected_gd"
"738",0.947417590431909,"NIC12","Scaden","uncorrected_gd"
"739",0.172847684059997,"NIC13","Scaden","uncorrected_gd"
"740",0.607869192296622,"NIC15","Scaden","uncorrected_gd"
"741",0.996676305324946,"NIC16","Scaden","uncorrected_gd"
"742",0.89027168404317,"NIC17","Scaden","uncorrected_gd"
"743",0.971418410200576,"NIC18","Scaden","uncorrected_gd"
"744",0.923945100582966,"NIC19","Scaden","uncorrected_gd"
"745",0.99515399907988,"NIC20","Scaden","uncorrected_gd"
"746",0.919492170089223,"NIC21","Scaden","uncorrected_gd"
"747",0.857457512105219,"NIC22nova","Scaden","uncorrected_gd"
"748",0.894983964505076,"NIC22","Scaden","uncorrected_gd"
"749",0.894884298232979,"NIC23","Scaden","uncorrected_gd"
"750",0.456498259979806,"NIC24","Scaden","uncorrected_gd"
"751",0.936112636183197,"NIC25","Scaden","uncorrected_gd"
"752",0.923689703893713,"NIC27","Scaden","uncorrected_gd"
"753",0.419530230879395,"NIC29","Scaden","uncorrected_gd"
"754",0.580138179802838,"NIC3","Scaden","uncorrected_gd"
"755",0.663605672359935,"NIC4","Scaden","uncorrected_gd"
"756",0.896006239266555,"NIC5","Scaden","uncorrected_gd"
"757",0.982374165336851,"NIC6","Scaden","uncorrected_gd"
"758",0.976477742430937,"NIC7","Scaden","uncorrected_gd"
"759",0.946245749784523,"S52","Scaden","uncorrected_gd"
"760",0.964635212716368,"NIC12nova","Scaden","uncorrected_gdwoOthers"
"761",0.947417590431909,"NIC12","Scaden","uncorrected_gdwoOthers"
"762",0.172847684059997,"NIC13","Scaden","uncorrected_gdwoOthers"
"763",0.607869192296622,"NIC15","Scaden","uncorrected_gdwoOthers"
"764",0.996676305324946,"NIC16","Scaden","uncorrected_gdwoOthers"
"765",0.89027168404317,"NIC17","Scaden","uncorrected_gdwoOthers"
"766",0.971418410200576,"NIC18","Scaden","uncorrected_gdwoOthers"
"767",0.923945100582966,"NIC19","Scaden","uncorrected_gdwoOthers"
"768",0.99515399907988,"NIC20","Scaden","uncorrected_gdwoOthers"
"769",0.919492170089223,"NIC21","Scaden","uncorrected_gdwoOthers"
"770",0.857457512105219,"NIC22nova","Scaden","uncorrected_gdwoOthers"
"771",0.894983964505075,"NIC22","Scaden","uncorrected_gdwoOthers"
"772",0.894884298232979,"NIC23","Scaden","uncorrected_gdwoOthers"
"773",0.456498259979806,"NIC24","Scaden","uncorrected_gdwoOthers"
"774",0.936112636183196,"NIC25","Scaden","uncorrected_gdwoOthers"
"775",0.923689703893713,"NIC27","Scaden","uncorrected_gdwoOthers"
"776",0.419530230879395,"NIC29","Scaden","uncorrected_gdwoOthers"
"777",0.580138179802838,"NIC3","Scaden","uncorrected_gdwoOthers"
"778",0.663605672359934,"NIC4","Scaden","uncorrected_gdwoOthers"
"779",0.896006239266555,"NIC5","Scaden","uncorrected_gdwoOthers"
"780",0.982374165336851,"NIC6","Scaden","uncorrected_gdwoOthers"
"781",0.976477742430937,"NIC7","Scaden","uncorrected_gdwoOthers"
"782",0.946245749784523,"S52","Scaden","uncorrected_gdwoOthers"
"783",0.0221694520243918,"NIC12nova","SCDC","uncorrected_gd"
"784",-0.0418647207573037,"NIC12","SCDC","uncorrected_gd"
"785",-0.132079772510696,"NIC13","SCDC","uncorrected_gd"
"786",0.369289768086971,"NIC15","SCDC","uncorrected_gd"
"787",0.0915427553991894,"NIC16","SCDC","uncorrected_gd"
"788",-0.00800989755598782,"NIC17","SCDC","uncorrected_gd"
"789",0.27438295647553,"NIC18","SCDC","uncorrected_gd"
"790",0.0920621842565446,"NIC19","SCDC","uncorrected_gd"
"791",0.553062467423213,"NIC20","SCDC","uncorrected_gd"
"792",0.346922184582182,"NIC21","SCDC","uncorrected_gd"
"793",-0.0272775859637024,"NIC22nova","SCDC","uncorrected_gd"
"794",-0.116067289482443,"NIC22","SCDC","uncorrected_gd"
"795",0.057967770329996,"NIC23","SCDC","uncorrected_gd"
"796",0.0688286252778774,"NIC24","SCDC","uncorrected_gd"
"797",0.359161859808108,"NIC25","SCDC","uncorrected_gd"
"798",0.437628969709197,"NIC27","SCDC","uncorrected_gd"
"799",0.231563441453953,"NIC29","SCDC","uncorrected_gd"
"800",0.107067083164603,"NIC3","SCDC","uncorrected_gd"
"801",0.211641251061067,"NIC4","SCDC","uncorrected_gd"
"802",0.33394523578707,"NIC5","SCDC","uncorrected_gd"
"803",0.759773543364813,"NIC6","SCDC","uncorrected_gd"
"804",0.937960450239249,"NIC7","SCDC","uncorrected_gd"
"805",0.151870106551863,"S52","SCDC","uncorrected_gd"
"806",0.0221694520243912,"NIC12nova","SCDC","uncorrected_gdwoOthers"
"807",-0.0418647207573043,"NIC12","SCDC","uncorrected_gdwoOthers"
"808",-0.132079772510696,"NIC13","SCDC","uncorrected_gdwoOthers"
"809",0.36928976808697,"NIC15","SCDC","uncorrected_gdwoOthers"
"810",0.0915427553991895,"NIC16","SCDC","uncorrected_gdwoOthers"
"811",-0.00800989755598717,"NIC17","SCDC","uncorrected_gdwoOthers"
"812",0.27438295647553,"NIC18","SCDC","uncorrected_gdwoOthers"
"813",0.0920621842565447,"NIC19","SCDC","uncorrected_gdwoOthers"
"814",0.553062467423214,"NIC20","SCDC","uncorrected_gdwoOthers"
"815",0.346922184582182,"NIC21","SCDC","uncorrected_gdwoOthers"
"816",-0.0272775859637024,"NIC22nova","SCDC","uncorrected_gdwoOthers"
"817",-0.116067289482443,"NIC22","SCDC","uncorrected_gdwoOthers"
"818",0.0579677703299953,"NIC23","SCDC","uncorrected_gdwoOthers"
"819",0.0688286252778772,"NIC24","SCDC","uncorrected_gdwoOthers"
"820",0.359161859808107,"NIC25","SCDC","uncorrected_gdwoOthers"
"821",0.437628969709198,"NIC27","SCDC","uncorrected_gdwoOthers"
"822",0.231563441453953,"NIC29","SCDC","uncorrected_gdwoOthers"
"823",0.107067083164603,"NIC3","SCDC","uncorrected_gdwoOthers"
"824",0.211641251061067,"NIC4","SCDC","uncorrected_gdwoOthers"
"825",0.333945235787071,"NIC5","SCDC","uncorrected_gdwoOthers"
"826",0.759773543364813,"NIC6","SCDC","uncorrected_gdwoOthers"
"827",0.937960450239249,"NIC7","SCDC","uncorrected_gdwoOthers"
"828",0.151870106551863,"S52","SCDC","uncorrected_gdwoOthers"
"829",0.177434952502329,"NIC12nova","BisqueRNA","correctedBefore_woProl_gd"
"830",0.176283792163779,"NIC12","BisqueRNA","correctedBefore_woProl_gd"
"831",-0.126475500192896,"NIC13","BisqueRNA","correctedBefore_woProl_gd"
"832",0.279400637356266,"NIC15","BisqueRNA","correctedBefore_woProl_gd"
"833",0.256578530962726,"NIC16","BisqueRNA","correctedBefore_woProl_gd"
"834",0.236930324794381,"NIC17","BisqueRNA","correctedBefore_woProl_gd"
"835",0.0635077761836244,"NIC18","BisqueRNA","correctedBefore_woProl_gd"
"836",0.621980918451895,"NIC19","BisqueRNA","correctedBefore_woProl_gd"
"837",0.360476486787093,"NIC20","BisqueRNA","correctedBefore_woProl_gd"
"838",0.137436603269483,"NIC21","BisqueRNA","correctedBefore_woProl_gd"
"839",-0.112950250392881,"NIC22nova","BisqueRNA","correctedBefore_woProl_gd"
"840",0.104331788416786,"NIC22","BisqueRNA","correctedBefore_woProl_gd"
"841",-0.00610815830618797,"NIC23","BisqueRNA","correctedBefore_woProl_gd"
"842",-0.274783219473104,"NIC24","BisqueRNA","correctedBefore_woProl_gd"
"843",0.373595412910609,"NIC25","BisqueRNA","correctedBefore_woProl_gd"
"844",0.535345975987865,"NIC27","BisqueRNA","correctedBefore_woProl_gd"
"845",-0.0365465304060432,"NIC29","BisqueRNA","correctedBefore_woProl_gd"
"846",0.291484480694114,"NIC3","BisqueRNA","correctedBefore_woProl_gd"
"847",0.731585944850927,"NIC4","BisqueRNA","correctedBefore_woProl_gd"
"848",0.849171499009298,"NIC5","BisqueRNA","correctedBefore_woProl_gd"
"849",0.748070016696818,"NIC6","BisqueRNA","correctedBefore_woProl_gd"
"850",0.84477461671203,"NIC7","BisqueRNA","correctedBefore_woProl_gd"
"851",-0.16176596938325,"S52","BisqueRNA","correctedBefore_woProl_gd"
"852",0.177434952502329,"NIC12nova","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"853",0.176283792163778,"NIC12","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"854",-0.126475500192896,"NIC13","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"855",0.279400637356265,"NIC15","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"856",0.256578530962726,"NIC16","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"857",0.236930324794381,"NIC17","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"858",0.0635077761836243,"NIC18","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"859",0.621980918451895,"NIC19","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"860",0.360476486787093,"NIC20","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"861",0.137436603269484,"NIC21","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"862",-0.112950250392881,"NIC22nova","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"863",0.104331788416786,"NIC22","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"864",-0.00610815830618883,"NIC23","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"865",-0.274783219473105,"NIC24","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"866",0.37359541291061,"NIC25","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"867",0.535345975987864,"NIC27","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"868",-0.0365465304060429,"NIC29","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"869",0.291484480694114,"NIC3","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"870",0.731585944850927,"NIC4","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"871",0.849171499009298,"NIC5","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"872",0.748070016696818,"NIC6","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"873",0.84477461671203,"NIC7","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"874",-0.16176596938325,"S52","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"875",-0.287220657712538,"NIC12nova","BSeqSC","correctedBefore_woProl_gd"
"876",-0.0882953140200148,"NIC12","BSeqSC","correctedBefore_woProl_gd"
"877",-0.0852135756198441,"NIC13","BSeqSC","correctedBefore_woProl_gd"
"878",0.360847237229295,"NIC15","BSeqSC","correctedBefore_woProl_gd"
"879",-0.325428342673155,"NIC16","BSeqSC","correctedBefore_woProl_gd"
"880",-0.015416189934107,"NIC17","BSeqSC","correctedBefore_woProl_gd"
"881",-0.13748033667436,"NIC18","BSeqSC","correctedBefore_woProl_gd"
"882",0.519709288454652,"NIC19","BSeqSC","correctedBefore_woProl_gd"
"883",0.0957827001367014,"NIC20","BSeqSC","correctedBefore_woProl_gd"
"884",-0.1597247666805,"NIC21","BSeqSC","correctedBefore_woProl_gd"
"885",-0.181945654314879,"NIC22nova","BSeqSC","correctedBefore_woProl_gd"
"886",-0.245983149950534,"NIC22","BSeqSC","correctedBefore_woProl_gd"
"887",-0.102011678169502,"NIC23","BSeqSC","correctedBefore_woProl_gd"
"888",-0.1891554004587,"NIC24","BSeqSC","correctedBefore_woProl_gd"
"889",0.254484796744522,"NIC25","BSeqSC","correctedBefore_woProl_gd"
"890",0.474522316275861,"NIC27","BSeqSC","correctedBefore_woProl_gd"
"891",-0.115425277888508,"NIC29","BSeqSC","correctedBefore_woProl_gd"
"892",-0.0476236427103536,"NIC3","BSeqSC","correctedBefore_woProl_gd"
"893",0.457846709644324,"NIC4","BSeqSC","correctedBefore_woProl_gd"
"894",0.736903162960452,"NIC5","BSeqSC","correctedBefore_woProl_gd"
"895",0.913930417156728,"NIC6","BSeqSC","correctedBefore_woProl_gd"
"896",0.84497575487713,"NIC7","BSeqSC","correctedBefore_woProl_gd"
"897",0.0506283773148482,"S52","BSeqSC","correctedBefore_woProl_gd"
"898",-0.287220657712538,"NIC12nova","BSeqSC","correctedBefore_woProl_gdwoOthers"
"899",-0.0882953140200153,"NIC12","BSeqSC","correctedBefore_woProl_gdwoOthers"
"900",-0.0852135756198441,"NIC13","BSeqSC","correctedBefore_woProl_gdwoOthers"
"901",0.360847237229294,"NIC15","BSeqSC","correctedBefore_woProl_gdwoOthers"
"902",-0.325428342673155,"NIC16","BSeqSC","correctedBefore_woProl_gdwoOthers"
"903",-0.0154161899341063,"NIC17","BSeqSC","correctedBefore_woProl_gdwoOthers"
"904",-0.13748033667436,"NIC18","BSeqSC","correctedBefore_woProl_gdwoOthers"
"905",0.519709288454652,"NIC19","BSeqSC","correctedBefore_woProl_gdwoOthers"
"906",0.0957827001367014,"NIC20","BSeqSC","correctedBefore_woProl_gdwoOthers"
"907",-0.1597247666805,"NIC21","BSeqSC","correctedBefore_woProl_gdwoOthers"
"908",-0.181945654314879,"NIC22nova","BSeqSC","correctedBefore_woProl_gdwoOthers"
"909",-0.245983149950534,"NIC22","BSeqSC","correctedBefore_woProl_gdwoOthers"
"910",-0.102011678169503,"NIC23","BSeqSC","correctedBefore_woProl_gdwoOthers"
"911",-0.1891554004587,"NIC24","BSeqSC","correctedBefore_woProl_gdwoOthers"
"912",0.254484796744521,"NIC25","BSeqSC","correctedBefore_woProl_gdwoOthers"
"913",0.474522316275862,"NIC27","BSeqSC","correctedBefore_woProl_gdwoOthers"
"914",-0.115425277888508,"NIC29","BSeqSC","correctedBefore_woProl_gdwoOthers"
"915",-0.0476236427103537,"NIC3","BSeqSC","correctedBefore_woProl_gdwoOthers"
"916",0.457846709644324,"NIC4","BSeqSC","correctedBefore_woProl_gdwoOthers"
"917",0.736903162960453,"NIC5","BSeqSC","correctedBefore_woProl_gdwoOthers"
"918",0.913930417156728,"NIC6","BSeqSC","correctedBefore_woProl_gdwoOthers"
"919",0.84497575487713,"NIC7","BSeqSC","correctedBefore_woProl_gdwoOthers"
"920",0.0506283773148483,"S52","BSeqSC","correctedBefore_woProl_gdwoOthers"
"921",0.940088308107688,"NIC12nova","CIBERSORTx","correctedBefore_woProl_gd"
"922",0.846078981456283,"NIC12","CIBERSORTx","correctedBefore_woProl_gd"
"923",0.151933817532212,"NIC13","CIBERSORTx","correctedBefore_woProl_gd"
"924",0.692480063058617,"NIC15","CIBERSORTx","correctedBefore_woProl_gd"
"925",0.963587912927541,"NIC16","CIBERSORTx","correctedBefore_woProl_gd"
"926",0.956417907734524,"NIC17","CIBERSORTx","correctedBefore_woProl_gd"
"927",0.974069239009681,"NIC18","CIBERSORTx","correctedBefore_woProl_gd"
"928",0.977720879011749,"NIC19","CIBERSORTx","correctedBefore_woProl_gd"
"929",0.994579683113018,"NIC20","CIBERSORTx","correctedBefore_woProl_gd"
"930",0.942989297497361,"NIC21","CIBERSORTx","correctedBefore_woProl_gd"
"931",0.932203777773783,"NIC22nova","CIBERSORTx","correctedBefore_woProl_gd"
"932",0.834551681111442,"NIC22","CIBERSORTx","correctedBefore_woProl_gd"
"933",0.971658954991978,"NIC23","CIBERSORTx","correctedBefore_woProl_gd"
"934",0.456896371580721,"NIC24","CIBERSORTx","correctedBefore_woProl_gd"
"935",0.872260658425958,"NIC25","CIBERSORTx","correctedBefore_woProl_gd"
"936",0.866132238959859,"NIC27","CIBERSORTx","correctedBefore_woProl_gd"
"937",0.471926699994266,"NIC29","CIBERSORTx","correctedBefore_woProl_gd"
"938",0.116024731498329,"NIC3","CIBERSORTx","correctedBefore_woProl_gd"
"939",0.75585788222365,"NIC4","CIBERSORTx","correctedBefore_woProl_gd"
"940",0.863350828591816,"NIC5","CIBERSORTx","correctedBefore_woProl_gd"
"941",0.993854031544348,"NIC6","CIBERSORTx","correctedBefore_woProl_gd"
"942",0.979423119203992,"NIC7","CIBERSORTx","correctedBefore_woProl_gd"
"943",0.881289609161564,"S52","CIBERSORTx","correctedBefore_woProl_gd"
"944",0.940088308107688,"NIC12nova","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"945",0.846078981456282,"NIC12","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"946",0.151933817532212,"NIC13","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"947",0.692480063058617,"NIC15","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"948",0.963587912927541,"NIC16","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"949",0.956417907734524,"NIC17","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"950",0.974069239009681,"NIC18","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"951",0.977720879011749,"NIC19","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"952",0.994579683113017,"NIC20","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"953",0.94298929749736,"NIC21","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"954",0.932203777773783,"NIC22nova","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"955",0.834551681111443,"NIC22","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"956",0.971658954991978,"NIC23","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"957",0.456896371580721,"NIC24","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"958",0.872260658425957,"NIC25","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"959",0.866132238959858,"NIC27","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"960",0.471926699994266,"NIC29","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"961",0.116024731498329,"NIC3","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"962",0.75585788222365,"NIC4","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"963",0.863350828591817,"NIC5","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"964",0.993854031544348,"NIC6","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"965",0.979423119203991,"NIC7","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"966",0.881289609161564,"S52","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"967",0.99285053955245,"NIC12nova","DigitalDLSorter","correctedBefore_woProl_gd"
"968",0.994203813841144,"NIC12","DigitalDLSorter","correctedBefore_woProl_gd"
"969",0.0804529319397998,"NIC13","DigitalDLSorter","correctedBefore_woProl_gd"
"970",0.368142317855593,"NIC15","DigitalDLSorter","correctedBefore_woProl_gd"
"971",0.999317221124244,"NIC16","DigitalDLSorter","correctedBefore_woProl_gd"
"972",0.986702389134866,"NIC17","DigitalDLSorter","correctedBefore_woProl_gd"
"973",0.9464038605383,"NIC18","DigitalDLSorter","correctedBefore_woProl_gd"
"974",0.994816433733539,"NIC19","DigitalDLSorter","correctedBefore_woProl_gd"
"975",0.990718115309088,"NIC20","DigitalDLSorter","correctedBefore_woProl_gd"
"976",0.853981683261033,"NIC21","DigitalDLSorter","correctedBefore_woProl_gd"
"977",0.998589424697392,"NIC22nova","DigitalDLSorter","correctedBefore_woProl_gd"
"978",0.998692034195686,"NIC22","DigitalDLSorter","correctedBefore_woProl_gd"
"979",0.977866861909906,"NIC23","DigitalDLSorter","correctedBefore_woProl_gd"
"980",0.379354490290875,"NIC24","DigitalDLSorter","correctedBefore_woProl_gd"
"981",0.984506729916624,"NIC25","DigitalDLSorter","correctedBefore_woProl_gd"
"982",0.796599931745135,"NIC27","DigitalDLSorter","correctedBefore_woProl_gd"
"983",0.253621498477517,"NIC29","DigitalDLSorter","correctedBefore_woProl_gd"
"984",0.259368982599438,"NIC3","DigitalDLSorter","correctedBefore_woProl_gd"
"985",0.95647565947151,"NIC4","DigitalDLSorter","correctedBefore_woProl_gd"
"986",0.998318667565213,"NIC5","DigitalDLSorter","correctedBefore_woProl_gd"
"987",0.96848388985072,"NIC6","DigitalDLSorter","correctedBefore_woProl_gd"
"988",0.969440067557753,"NIC7","DigitalDLSorter","correctedBefore_woProl_gd"
"989",0.961874763221646,"S52","DigitalDLSorter","correctedBefore_woProl_gd"
"990",0.99285053955245,"NIC12nova","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"991",0.994203813841145,"NIC12","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"992",0.0804529319397998,"NIC13","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"993",0.368142317855592,"NIC15","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"994",0.999317221124244,"NIC16","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"995",0.986702389134866,"NIC17","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"996",0.9464038605383,"NIC18","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"997",0.994816433733539,"NIC19","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"998",0.990718115309088,"NIC20","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"999",0.853981683261033,"NIC21","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1000",0.998589424697392,"NIC22nova","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1001",0.998692034195686,"NIC22","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1002",0.977866861909906,"NIC23","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1003",0.379354490290875,"NIC24","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1004",0.984506729916624,"NIC25","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1005",0.796599931745134,"NIC27","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1006",0.253621498477518,"NIC29","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1007",0.259368982599438,"NIC3","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1008",0.956475659471509,"NIC4","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1009",0.998318667565213,"NIC5","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1010",0.96848388985072,"NIC6","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1011",0.969440067557753,"NIC7","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1012",0.961874763221646,"S52","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1013",-0.346324505209027,"NIC12nova","MOMF","correctedBefore_woProl_gd"
"1014",-0.370795189237973,"NIC12","MOMF","correctedBefore_woProl_gd"
"1015",-0.349178904187545,"NIC13","MOMF","correctedBefore_woProl_gd"
"1016",0.316755054778102,"NIC15","MOMF","correctedBefore_woProl_gd"
"1017",-0.265984146852977,"NIC16","MOMF","correctedBefore_woProl_gd"
"1018",-0.371944160714595,"NIC17","MOMF","correctedBefore_woProl_gd"
"1019",-0.278892166526148,"NIC18","MOMF","correctedBefore_woProl_gd"
"1020",-0.318376091830472,"NIC19","MOMF","correctedBefore_woProl_gd"
"1021",-0.302842862056366,"NIC20","MOMF","correctedBefore_woProl_gd"
"1022",-0.4272410541467,"NIC21","MOMF","correctedBefore_woProl_gd"
"1023",-0.262595346632667,"NIC22nova","MOMF","correctedBefore_woProl_gd"
"1024",-0.3144090318898,"NIC22","MOMF","correctedBefore_woProl_gd"
"1025",-0.408807390039161,"NIC23","MOMF","correctedBefore_woProl_gd"
"1026",-0.474446229862815,"NIC24","MOMF","correctedBefore_woProl_gd"
